account_id,customer_id,account_type,opening_date,status,credit_limit_eur,interest_rate_pct,opening_balance_eur
A000402,C00251,Current Account,2025-01-13,Active,0,0.0,816.5
A000403,C00252,Savings Account,2023-12-07,Active,0,1.3,0
A000404,C00252,Credit Card,2024-05-10,Active,11700,21.76,-3330.37
A000405,C00253,Current Account,2026-03-26,Active,0,0.0,5509.06
A000406,C00253,Savings Account,2024-09-15,Active,0,1.14,11114.31
A000407,C00253,Credit Card,2026-04-01,Dormant,11000,20.56,-2730.74
A000408,C00254,Current Account,2024-05-29,Active,0,0.0,1420.22
A000409,C00255,Savings Account,2024-11-05,Active,0,1.81,29910.06
A000410,C00256,Current Account,2023-06-19,Closed,0,0.0,1147.25
A000411,C00256,Savings Account,2023-06-26,Active,0,1.93,21228.7
A000412,C00257,Current Account,2026-04-06,Dormant,0,0.0,2079.64
A000413,C00258,Current Account,2026-02-27,Active,0,0.0,1957.78
A000414,C00258,Savings Account,2024-10-04,Active,0,1.88,2082.82
A000415,C00258,Credit Card,2024-05-21,Active,2700,18.84,-915.34
A000416,C00259,Current Account,2024-03-16,Active,0,0.0,-36.53
A000417,C00260,Current Account,2026-04-25,Active,0,0.0,1076.14
A000418,C00260,Savings Account,2026-04-30,Active,0,0.98,6275.95
A000419,C00261,Current Account,2026-06-14,Active,0,0.0,3764.45
A000420,C00261,Savings Account,2025-06-06,Active,0,1.24,29596.95
A000421,C00262,Current Account,2022-09-18,Active,0,0.0,3153.12
A000422,C00263,Current Account,2020-11-12,Active,0,0.0,3569.5
A000423,C00263,Credit Card,2026-04-12,Active,8300,15.9,-165.27
A000424,C00264,Current Account,2026-03-02,Active,0,0.0,829.32
A000425,C00265,Current Account,2026-07-17,Active,0,0.0,4764.49
A000426,C00266,Current Account,2020-11-14,Active,0,0.0,6653.87
A000427,C00266,Credit Card,2020-02-09,Active,15000,19.06,-1805.37
A000428,C00267,Current Account,2022-12-11,Active,0,0.0,1219.75
A000429,C00268,Current Account,2023-04-17,Active,0,0.0,4419.06
A000430,C00268,Savings Account,2025-11-09,Active,0,0.83,14475.25
A000431,C00269,Current Account,2024-07-25,Closed,0,0.0,2781.27
A000432,C00269,Credit Card,2022-08-30,Active,9200,15.63,-247.51
A000433,C00270,Savings Account,2023-10-04,Active,0,1.37,0
A000434,C00270,Current Account,2024-04-28,Active,0,0.0,4096.03
A000435,C00271,Current Account,2023-08-06,Active,0,0.0,3330.8
A000436,C00271,Savings Account,2026-01-28,Active,0,1.68,5866.45
A000437,C00272,Savings Account,2025-05-19,Active,0,1.67,15934.71
A000438,C00272,Current Account,2020-08-22,Active,0,0.0,3303.92
A000439,C00273,Current Account,2024-02-08,Active,0,0.0,1439.32
A000440,C00274,Current Account,2025-10-06,Closed,0,0.0,3352.37
A000441,C00275,Savings Account,2024-11-11,Active,0,1.94,2343.28
A000442,C00276,Current Account,2025-06-18,Active,0,0.0,1474.27
A000443,C00276,Savings Account,2023-01-08,Active,0,1.06,8151.63
A000444,C00277,Current Account,2025-06-12,Active,0,0.0,2238.98
A000445,C00277,Credit Card,2023-04-28,Active,10600,15.75,-4060.34
A000446,C00278,Current Account,2023-03-21,Active,0,0.0,2144.42
A000447,C00278,Savings Account,2025-10-12,Active,0,1.52,22805.22
A000448,C00279,Current Account,2026-01-14,Active,0,0.0,3886.93
A000449,C00280,Savings Account,2024-10-20,Active,0,1.51,2875.47
A000450,C00280,Current Account,2024-07-29,Active,0,0.0,826.4
A000451,C00281,Savings Account,2024-10-09,Active,0,1.45,15268.26
A000452,C00281,Current Account,2023-01-10,Active,0,0.0,4993.75
A000453,C00282,Current Account,2021-01-27,Active,0,0.0,3242.77
A000454,C00282,Savings Account,2023-07-26,Active,0,1.56,5487.04
A000455,C00283,Savings Account,2023-06-23,Active,0,1.02,17272.61
A000456,C00283,Current Account,2021-05-29,Dormant,0,0.0,-333.07
A000457,C00284,Current Account,2026-02-21,Active,0,0.0,2559.01
A000458,C00284,Savings Account,2023-06-13,Active,0,1.64,16851.56
A000459,C00285,Current Account,2025-05-07,Active,0,0.0,2314.9
A000460,C00285,Savings Account,2026-01-21,Active,0,1.36,17456.1
A000461,C00285,Credit Card,2026-07-31,Active,2600,17.3,-1234.52
A000462,C00286,Savings Account,2020-01-08,Active,0,0.84,0
A000463,C00286,Current Account,2025-06-16,Active,0,0.0,2053.86
A000464,C00287,Savings Account,2026-06-08,Active,0,1.82,17605.47
A000465,C00287,Current Account,2026-05-01,Active,0,0.0,2527.62
A000466,C00288,Current Account,2025-07-26,Active,0,0.0,2295.94
A000467,C00288,Savings Account,2025-06-24,Active,0,1.79,16540.98
A000468,C00289,Current Account,2023-04-11,Active,0,0.0,5370.18
A000469,C00289,Credit Card,2025-05-19,Active,8500,17.5,-1060.81
A000470,C00290,Current Account,2021-12-24,Active,0,0.0,3581.12
A000471,C00290,Savings Account,2024-06-29,Active,0,1.99,15365.89
A000472,C00291,Current Account,2024-04-17,Active,0,0.0,1643.17
A000473,C00292,Savings Account,2025-03-30,Active,0,2.15,18359.16
A000474,C00292,Credit Card,2024-10-08,Active,6400,20.11,-1359.78
A000475,C00293,Current Account,2026-07-28,Active,0,0.0,1832.85
A000476,C00293,Savings Account,2026-04-01,Active,0,1.55,3913.05
A000477,C00294,Current Account,2024-08-27,Active,0,0.0,670.22
A000478,C00295,Current Account,2021-05-12,Active,0,0.0,3431.48
A000479,C00296,Current Account,2025-09-11,Active,0,0.0,1695.03
A000480,C00297,Savings Account,2026-07-27,Active,0,0.93,24724.79
A000481,C00298,Current Account,2022-08-12,Active,0,0.0,4505.48
A000482,C00299,Savings Account,2026-03-06,Active,0,2.12,9069.42
A000483,C00300,Savings Account,2024-12-04,Active,0,1.87,6608.01
A000484,C00300,Current Account,2023-09-15,Closed,0,0.0,3037.66
A000485,C00301,Current Account,2023-10-04,Active,0,0.0,2978.5
A000486,C00301,Savings Account,2023-06-11,Closed,0,0.89,22700.97
A000487,C00302,Current Account,2021-08-15,Active,0,0.0,2618.36
A000488,C00303,Current Account,2026-07-27,Active,0,0.0,532.84
A000489,C00304,Current Account,2021-01-04,Active,0,0.0,5432.49
A000490,C00305,Current Account,2021-05-03,Active,0,0.0,3221.61
A000491,C00306,Current Account,2025-01-08,Active,0,0.0,2156.35
A000492,C00307,Current Account,2023-12-25,Active,0,0.0,5197.51
A000493,C00307,Savings Account,2024-11-09,Active,0,1.22,0
A000494,C00308,Current Account,2026-04-26,Active,0,0.0,-500
A000495,C00308,Savings Account,2023-09-18,Active,0,1.75,7346.57
A000496,C00309,Current Account,2026-05-04,Active,0,0.0,239.23
A000497,C00309,Savings Account,2026-04-30,Dormant,0,1.23,8089.96
A000498,C00310,Current Account,2024-10-12,Active,0,0.0,1336.27
A000499,C00311,Savings Account,2026-06-06,Active,0,2.04,30216.53
A000500,C00312,Savings Account,2025-01-10,Active,0,1.28,12879.28
A000501,C00312,Current Account,2025-05-30,Active,0,0.0,1851.18
A000502,C00313,Current Account,2025-04-19,Active,0,0.0,-19.88
A000503,C00314,Current Account,2022-09-26,Active,0,0.0,309.0
A000504,C00314,Savings Account,2024-06-28,Active,0,0.96,14850.39
A000505,C00314,Credit Card,2024-07-21,Active,6900,19.55,-1775.05
A000506,C00315,Savings Account,2026-04-17,Active,0,2.1,16644.46
A000507,C00315,Credit Card,2025-07-19,Active,5500,16.34,0
A000508,C00316,Current Account,2024-11-05,Active,0,0.0,2893.39
A000509,C00316,Credit Card,2026-03-10,Active,9400,19.77,-662.6
A000510,C00317,Current Account,2024-06-23,Active,0,0.0,2231.34
A000511,C00318,Current Account,2023-05-24,Active,0,0.0,3887.5
A000512,C00319,Current Account,2023-08-14,Active,0,0.0,8587.67
A000513,C00319,Credit Card,2024-12-18,Closed,15000,16.21,-1987.13
A000514,C00320,Current Account,2024-05-13,Active,0,0.0,2352.59
A000515,C00320,Savings Account,2022-05-17,Active,0,1.23,5917.36
A000516,C00320,Credit Card,2022-12-10,Active,11400,21.02,-391.42
A000517,C00321,Current Account,2023-10-06,Active,0,0.0,871.58
A000518,C00321,Savings Account,2023-11-08,Active,0,1.52,19900.44
A000519,C00321,Credit Card,2026-04-26,Active,11600,16.2,-294.91
A000520,C00322,Current Account,2026-02-23,Active,0,0.0,5254.9
A000521,C00323,Current Account,2024-04-19,Active,0,0.0,2093.3
A000522,C00323,Savings Account,2022-05-10,Active,0,2.04,6409.46
A000523,C00324,Savings Account,2025-02-13,Closed,0,1.0,222.23
A000524,C00324,Current Account,2023-09-23,Active,0,0.0,4211.59
A000525,C00325,Savings Account,2024-02-26,Active,0,0.94,6729.52
A000526,C00325,Current Account,2024-11-16,Active,0,0.0,1475.17
A000527,C00326,Current Account,2023-03-01,Active,0,0.0,1596.2
A000528,C00326,Savings Account,2022-06-20,Active,0,1.01,11208.76
A000529,C00327,Savings Account,2025-11-22,Active,0,1.9,6223.52
A000530,C00327,Current Account,2025-11-12,Active,0,0.0,591.47
A000531,C00328,Current Account,2023-09-05,Active,0,0.0,2478.0
A000532,C00329,Current Account,2020-10-05,Active,0,0.0,67.24
A000533,C00330,Savings Account,2022-02-21,Active,0,1.53,2855.3
A000534,C00330,Current Account,2025-03-05,Active,0,0.0,4281.47
A000535,C00331,Current Account,2023-01-03,Active,0,0.0,2403.12
A000536,C00332,Current Account,2024-12-24,Dormant,0,0.0,3516.95
A000537,C00332,Credit Card,2021-11-08,Active,8500,18.5,-1834.17
A000538,C00333,Savings Account,2022-10-17,Active,0,0.96,4854.2
A000539,C00333,Credit Card,2024-12-23,Closed,7600,16.45,-1972.26
A000540,C00334,Current Account,2026-07-24,Active,0,0.0,3592.6
A000541,C00335,Savings Account,2024-06-23,Active,0,1.85,20868.48
A000542,C00336,Current Account,2026-02-01,Active,0,0.0,1055.81
A000543,C00336,Credit Card,2026-05-16,Active,3800,19.97,-669.28
A000544,C00337,Current Account,2026-06-24,Active,0,0.0,3684.38
A000545,C00337,Savings Account,2025-09-17,Active,0,1.17,0
A000546,C00337,Credit Card,2026-03-01,Dormant,4000,19.76,-696.76
A000547,C00338,Savings Account,2021-09-24,Dormant,0,2.18,27971.93
A000548,C00339,Current Account,2026-07-30,Active,0,0.0,1029.05
A000549,C00340,Savings Account,2025-10-16,Active,0,1.51,8212.97
A000550,C00340,Credit Card,2025-01-09,Active,9200,17.67,-1906.93
A000551,C00341,Current Account,2025-08-12,Closed,0,0.0,948.5
A000552,C00342,Current Account,2024-09-04,Active,0,0.0,6128.15
A000553,C00342,Savings Account,2025-01-12,Closed,0,1.01,22499.88
A000554,C00343,Savings Account,2025-05-09,Active,0,1.02,0
A000555,C00343,Credit Card,2025-06-11,Active,4400,19.66,-1325.96
A000556,C00344,Savings Account,2026-04-02,Active,0,1.76,0
A000557,C00344,Current Account,2026-02-10,Active,0,0.0,2461.7
A000558,C00344,Credit Card,2026-06-20,Active,5800,21.68,-1850.12
A000559,C00345,Current Account,2025-01-15,Active,0,0.0,200.48
A000560,C00346,Current Account,2024-08-27,Active,0,0.0,1283.42
A000561,C00346,Savings Account,2025-11-11,Active,0,1.45,4487.31
A000562,C00346,Credit Card,2026-06-27,Active,3800,17.41,-898.26
A000563,C00347,Savings Account,2025-05-10,Dormant,0,1.46,17782.32
A000564,C00348,Current Account,2025-04-25,Active,0,0.0,3329.54
A000565,C00348,Credit Card,2025-03-27,Active,4300,20.21,-832.08
A000566,C00349,Current Account,2025-12-02,Active,0,0.0,5571.84
A000567,C00350,Current Account,2020-07-15,Active,0,0.0,4961.67
A000568,C00351,Savings Account,2025-08-07,Dormant,0,0.96,18245.44
A000569,C00352,Current Account,2026-06-24,Closed,0,0.0,9337.99
A000570,C00352,Credit Card,2026-01-28,Active,9200,15.61,0
A000571,C00353,Current Account,2025-04-22,Dormant,0,0.0,718.11
A000572,C00353,Savings Account,2025-11-27,Active,0,1.07,2968.46
A000573,C00354,Current Account,2020-02-24,Active,0,0.0,6331.85
A000574,C00355,Savings Account,2025-10-03,Active,0,0.84,3468.76
A000575,C00356,Savings Account,2025-09-11,Active,0,1.57,15083.03
A000576,C00356,Current Account,2025-08-15,Active,0,0.0,1860.88
A000577,C00356,Credit Card,2025-02-09,Active,5900,19.81,-1194.21
A000578,C00357,Current Account,2025-06-02,Active,0,0.0,1938.29
A000579,C00357,Savings Account,2025-07-11,Active,0,1.66,5040.15
A000580,C00358,Savings Account,2025-04-23,Closed,0,1.43,15316.14
A000581,C00359,Savings Account,2023-05-14,Active,0,2.06,0
A000582,C00359,Credit Card,2023-12-31,Active,7700,17.79,-3230.37
A000583,C00360,Current Account,2025-11-12,Active,0,0.0,2233.77
A000584,C00360,Credit Card,2026-06-16,Active,5500,16.79,-837.03
A000585,C00361,Current Account,2025-10-09,Active,0,0.0,902.0
A000586,C00361,Savings Account,2025-05-17,Active,0,1.64,7834.04
A000587,C00362,Current Account,2022-11-29,Active,0,0.0,5775.71
A000588,C00362,Savings Account,2022-04-20,Active,0,1.18,2337.45
A000589,C00362,Credit Card,2024-05-16,Active,4500,17.32,-99.0
A000590,C00363,Savings Account,2025-09-19,Active,0,2.02,1731.13
A000591,C00364,Current Account,2022-08-05,Active,0,0.0,2560.37
A000592,C00365,Current Account,2026-05-21,Active,0,0.0,3673.31
A000593,C00365,Savings Account,2026-06-25,Active,0,0.95,13635.69
A000594,C00366,Savings Account,2023-05-31,Active,0,1.46,11594.08
A000595,C00366,Credit Card,2026-07-22,Closed,15000,21.17,-1634.56
A000596,C00367,Savings Account,2025-10-25,Active,0,1.76,16431.69
A000597,C00368,Savings Account,2024-11-20,Active,0,1.99,20600.54
A000598,C00368,Current Account,2024-07-07,Active,0,0.0,1832.96
A000599,C00369,Current Account,2024-07-18,Dormant,0,0.0,-500
A000600,C00369,Savings Account,2026-06-20,Dormant,0,1.25,0
A000601,C00370,Current Account,2023-12-04,Active,0,0.0,2344.96
A000602,C00371,Current Account,2025-08-02,Active,0,0.0,1583.47
A000603,C00372,Current Account,2026-07-07,Closed,0,0.0,2342.98
A000604,C00372,Savings Account,2025-12-17,Active,0,1.08,23001.46
A000605,C00373,Savings Account,2026-06-20,Active,0,1.77,6912.02
A000606,C00374,Current Account,2022-03-23,Active,0,0.0,878.6
A000607,C00374,Credit Card,2025-06-22,Active,6400,18.57,-699.76
A000608,C00375,Current Account,2026-02-22,Active,0,0.0,-500
A000609,C00375,Savings Account,2026-06-11,Active,0,1.7,7561.85
A000610,C00376,Savings Account,2026-07-18,Active,0,1.42,7415.77
A000611,C00376,Current Account,2025-12-27,Active,0,0.0,2182.9
A000612,C00377,Current Account,2024-01-04,Active,0,0.0,1759.0
A000613,C00377,Credit Card,2024-12-22,Active,10300,21.62,-3079.44
A000614,C00378,Current Account,2023-05-20,Active,0,0.0,3189.65
A000615,C00378,Savings Account,2025-03-17,Closed,0,1.91,20664.41
A000616,C00379,Current Account,2025-08-12,Active,0,0.0,1381.84
A000617,C00380,Savings Account,2025-07-11,Active,0,0.86,44148.57
A000618,C00380,Current Account,2023-09-17,Active,0,0.0,3191.86
A000619,C00381,Current Account,2025-09-20,Active,0,0.0,5659.04
A000620,C00382,Current Account,2026-07-28,Active,0,0.0,7039.92
A000621,C00383,Current Account,2024-07-29,Active,0,0.0,4895.91
A000622,C00384,Current Account,2026-04-16,Active,0,0.0,4483.94
A000623,C00384,Savings Account,2023-01-23,Active,0,0.81,9068.09
A000624,C00384,Credit Card,2024-09-24,Active,11300,21.56,-890.05
A000625,C00385,Savings Account,2026-07-17,Active,0,0.97,15471.85
A000626,C00385,Current Account,2026-07-20,Active,0,0.0,1333.01
A000627,C00385,Credit Card,2026-07-17,Active,5000,16.05,-581.29
A000628,C00386,Current Account,2025-10-30,Active,0,0.0,5232.81
A000629,C00386,Savings Account,2026-01-17,Active,0,1.03,31713.3
A000630,C00387,Current Account,2024-02-27,Active,0,0.0,16252.81
A000631,C00388,Current Account,2025-08-31,Active,0,0.0,1982.45
A000632,C00389,Current Account,2023-10-30,Active,0,0.0,-500
A000633,C00389,Savings Account,2026-06-16,Active,0,1.92,0
A000634,C00389,Credit Card,2024-12-23,Active,3000,21.31,-465.16
A000635,C00390,Current Account,2023-12-10,Closed,0,0.0,3409.08
A000636,C00391,Current Account,2024-03-09,Active,0,0.0,884.14
A000637,C00391,Savings Account,2024-05-25,Active,0,1.55,0
A000638,C00392,Current Account,2024-06-26,Active,0,0.0,2124.9
A000639,C00393,Current Account,2024-04-22,Active,0,0.0,4585.53
A000640,C00393,Savings Account,2026-06-17,Active,0,1.48,2718.34
A000641,C00394,Savings Account,2023-06-30,Active,0,1.92,21799.17
A000642,C00394,Credit Card,2025-09-08,Active,7100,17.06,-671.05
A000643,C00395,Savings Account,2024-12-24,Active,0,1.88,0
A000644,C00395,Current Account,2025-10-03,Active,0,0.0,4060.2
A000645,C00396,Current Account,2021-08-13,Active,0,0.0,1058.25
A000646,C00397,Savings Account,2025-12-05,Active,0,1.96,19299.0
A000647,C00397,Current Account,2024-12-07,Active,0,0.0,2243.22
A000648,C00397,Credit Card,2024-08-14,Active,8900,20.21,-671.25
A000649,C00398,Savings Account,2025-09-19,Active,0,1.19,0
A000650,C00399,Current Account,2025-08-01,Active,0,0.0,2002.56
A000651,C00400,Savings Account,2026-04-16,Active,0,0.87,15608.55
A000652,C00401,Current Account,2026-01-07,Active,0,0.0,3029.68
A000653,C00401,Credit Card,2026-05-10,Active,8300,17.79,-637.9
A000654,C00402,Current Account,2021-10-01,Active,0,0.0,64.8
A000655,C00403,Current Account,2024-05-03,Active,0,0.0,1173.28
A000656,C00403,Savings Account,2024-01-26,Active,0,0.84,14698.53
A000657,C00404,Current Account,2024-05-13,Active,0,0.0,6674.75
A000658,C00404,Savings Account,2025-07-22,Active,0,1.71,18568.68
A000659,C00405,Current Account,2026-01-15,Active,0,0.0,9481.56
A000660,C00405,Credit Card,2025-10-13,Active,9100,18.31,-867.58
A000661,C00406,Current Account,2023-08-20,Active,0,0.0,6514.58
A000662,C00407,Current Account,2025-06-23,Active,0,0.0,4617.57
A000663,C00407,Savings Account,2025-12-06,Active,0,0.98,13211.18
A000664,C00407,Credit Card,2026-03-13,Active,6100,19.77,-8.08
A000665,C00408,Current Account,2024-04-24,Active,0,0.0,3511.93
A000666,C00408,Credit Card,2025-06-16,Active,12500,18.32,-4619.98
A000667,C00409,Current Account,2024-12-24,Active,0,0.0,2490.05
A000668,C00409,Savings Account,2026-05-05,Active,0,1.4,33779.5
A000669,C00410,Current Account,2020-06-13,Active,0,0.0,3950.59
A000670,C00410,Savings Account,2024-02-06,Active,0,1.23,2395.92
A000671,C00411,Current Account,2025-12-11,Active,0,0.0,6825.17
A000672,C00412,Current Account,2024-10-04,Dormant,0,0.0,2847.65
A000673,C00413,Current Account,2023-05-19,Active,0,0.0,9056.5
A000674,C00414,Savings Account,2023-12-13,Active,0,2.01,14940.65
A000675,C00415,Savings Account,2026-08-01,Active,0,1.29,0
A000676,C00415,Credit Card,2026-07-27,Active,3400,17.37,-994.22
A000677,C00416,Current Account,2026-03-07,Active,0,0.0,1032.68
A000678,C00416,Credit Card,2025-11-25,Active,2000,16.6,-489.31
A000679,C00417,Current Account,2026-08-01,Active,0,0.0,732.07
A000680,C00417,Savings Account,2026-04-17,Active,0,1.53,6418.99
A000681,C00417,Credit Card,2024-06-29,Active,2400,20.62,-396.37
A000682,C00418,Current Account,2026-01-22,Active,0,0.0,4431.2
A000683,C00418,Credit Card,2026-03-31,Active,3000,18.69,0
A000684,C00419,Current Account,2025-10-08,Active,0,0.0,3685.95
A000685,C00419,Credit Card,2025-10-28,Active,10000,21.34,-4551.45
A000686,C00420,Current Account,2024-12-25,Active,0,0.0,5506.66
A000687,C00421,Current Account,2026-02-02,Dormant,0,0.0,3805.65
A000688,C00422,Current Account,2023-07-18,Active,0,0.0,8054.51
A000689,C00422,Savings Account,2024-03-29,Active,0,2.03,24382.58
A000690,C00423,Savings Account,2020-07-10,Active,0,1.19,3257.7
A000691,C00424,Current Account,2026-07-02,Active,0,0.0,1437.69
A000692,C00424,Savings Account,2025-11-12,Active,0,1.82,7237.77
A000693,C00424,Credit Card,2026-06-29,Active,7000,15.97,0
A000694,C00425,Current Account,2026-02-14,Active,0,0.0,7333.75
A000695,C00425,Savings Account,2026-02-05,Active,0,1.39,32012.16
A000696,C00426,Savings Account,2026-05-30,Active,0,1.77,11466.8
A000697,C00426,Current Account,2026-06-10,Active,0,0.0,5180.86
A000698,C00427,Current Account,2021-11-27,Active,0,0.0,1562.97
A000699,C00427,Savings Account,2024-01-20,Active,0,1.12,0
