customer_id,country,age_group,segment,annual_income_eur,risk_score,acquisition_channel,join_date,digital_active
C01527,Netherlands,18-24,Mass Market,20100,658,Organic Web,2020-09-03,1
C01528,Netherlands,45-54,Senior,65200,702,Organic Web,2019-03-08,1
C01529,Netherlands,18-24,Mass Market,25000,705,Organic Web,2020-02-20,1
C01530,France,35-44,Young Professional,50700,688,Organic Web,2023-03-15,1
C01531,Germany,45-54,Mass Market,72300,727,Branch,2022-10-26,0
C01532,Belgium,18-24,Young Professional,35000,645,Referral,2021-08-25,1
C01533,France,45-54,Young Professional,77700,653,Organic Web,2020-08-11,1
C01534,Belgium,55-64,Senior,75700,688,Paid Search,2021-06-09,0
C01535,Belgium,25-34,Mass Market,60000,620,Branch,2021-02-08,0
C01536,Belgium,25-34,Mass Market,43500,768,Branch,2022-05-08,1
C01537,Belgium,35-44,Mass Market,68000,608,Organic Web,2024-06-24,1
C01538,Netherlands,18-24,Family,31800,744,Partner,2019-09-09,1
C01539,Luxembourg,35-44,Affluent,148000,717,Partner,2026-03-14,1
C01540,France,18-24,Young Professional,31400,593,Organic Web,2022-07-20,1
C01541,Belgium,18-24,Senior,22900,723,Organic Web,2025-05-05,1
C01542,Belgium,35-44,Young Professional,56900,774,Paid Search,2021-04-08,1
C01543,Luxembourg,55-64,Family,56800,642,Organic Web,2019-12-23,1
C01544,Netherlands,45-54,Senior,54200,682,Organic Web,2024-05-16,1
C01545,Belgium,35-44,Mass Market,47900,579,Paid Search,2022-12-08,1
C01546,Belgium,45-54,Young Professional,73800,778,Organic Web,2023-12-16,1
C01547,Belgium,65+,Mass Market,37800,732,Referral,2022-03-04,1
C01548,Netherlands,25-34,Mass Market,37500,690,Referral,2026-07-25,1
C01549,Germany,45-54,Young Professional,56700,631,Partner,2020-10-09,0
C01550,Germany,18-24,Young Professional,25000,705,Organic Web,2025-11-12,1
C01551,Germany,25-34,Family,35400,627,Paid Search,2025-02-06,0
C01552,Belgium,25-34,Mass Market,41200,693,Organic Web,2023-12-21,1
C01553,Germany,45-54,Mass Market,67100,733,Paid Search,2026-05-24,0
C01554,France,55-64,Mass Market,57100,779,Paid Search,2025-06-08,0
C01555,Belgium,35-44,Mass Market,51000,677,Partner,2024-12-01,1
C01556,Germany,18-24,Young Professional,37200,605,Partner,2021-03-20,1
C01557,France,25-34,Family,38100,640,Organic Web,2021-08-01,1
C01558,France,18-24,Affluent,56900,782,Referral,2021-05-24,1
C01559,Belgium,35-44,Mass Market,43600,675,Paid Search,2021-10-08,1
C01560,Germany,55-64,Family,71600,782,Partner,2024-09-06,1
C01561,Germany,25-34,Mass Market,32500,593,Branch,2025-10-10,1
C01562,Germany,45-54,Affluent,85300,674,Branch,2025-03-16,1
C01563,Belgium,65+,Family,26300,602,Branch,2019-07-21,0
C01564,Belgium,55-64,Young Professional,75000,761,Partner,2024-11-06,1
C01565,Belgium,55-64,Affluent,110000,850,Referral,2021-05-12,1
C01566,Belgium,25-34,Mass Market,48000,628,Referral,2025-08-18,1
C01567,Germany,45-54,Young Professional,52600,722,Partner,2019-11-04,1
C01568,Luxembourg,35-44,Mass Market,62700,689,Paid Search,2022-01-13,1
C01569,Belgium,18-24,Affluent,44600,729,Partner,2023-06-13,1
C01570,France,55-64,Young Professional,86600,781,Referral,2020-03-05,1
C01571,Luxembourg,55-64,Affluent,83900,682,Paid Search,2024-03-25,1
C01572,Belgium,25-34,Mass Market,40600,616,Referral,2020-05-29,1
C01573,Netherlands,35-44,Affluent,134000,717,Organic Web,2024-01-26,1
C01574,France,35-44,Young Professional,67100,616,Branch,2021-10-02,1
C01575,Belgium,55-64,Mass Market,61500,721,Organic Web,2025-02-03,1
C01576,France,18-24,Mass Market,27200,560,Branch,2022-08-08,1
C01577,Netherlands,25-34,Young Professional,50600,708,Partner,2020-11-27,1
C01578,Belgium,18-24,Young Professional,22800,691,Branch,2023-01-24,1
C01579,Belgium,18-24,Family,26400,697,Paid Search,2022-09-19,1
C01580,Belgium,45-54,Mass Market,62300,644,Branch,2024-11-06,1
C01581,France,25-34,Family,54900,699,Organic Web,2022-03-21,0
C01582,France,45-54,Mass Market,56700,661,Paid Search,2020-03-24,0
C01583,Belgium,45-54,Family,62500,709,Referral,2024-06-12,0
C01584,Germany,18-24,Mass Market,38300,796,Referral,2022-01-06,1
C01585,France,45-54,Affluent,156600,839,Branch,2021-02-02,1
C01586,France,45-54,Affluent,115500,740,Referral,2023-01-16,0
C01587,Netherlands,25-34,Senior,44800,664,Partner,2024-11-13,1
C01588,Germany,25-34,Senior,39400,677,Branch,2022-02-10,1
C01589,Belgium,35-44,Mass Market,61400,685,Organic Web,2023-04-30,1
C01590,Belgium,35-44,Mass Market,49800,738,Branch,2025-10-20,0
C01591,Netherlands,35-44,Affluent,118100,620,Branch,2022-01-21,0
C01592,Belgium,45-54,Young Professional,81000,709,Paid Search,2021-08-23,1
C01593,Belgium,25-34,Affluent,76700,677,Paid Search,2026-07-25,1
C01594,Germany,18-24,Young Professional,17900,680,Referral,2023-05-04,1
C01595,France,45-54,Mass Market,77800,680,Organic Web,2026-02-15,1
C01596,Belgium,35-44,Mass Market,48200,808,Partner,2023-05-15,0
C01597,Netherlands,55-64,Mass Market,64500,703,Branch,2021-06-23,1
C01598,France,45-54,Family,49100,630,Partner,2025-05-31,1
C01599,Belgium,45-54,Mass Market,70300,714,Organic Web,2020-10-05,1
C01600,Belgium,35-44,Senior,47400,734,Referral,2023-08-28,1
C01601,Belgium,45-54,Family,57100,620,Organic Web,2021-03-01,1
C01602,Belgium,35-44,Mass Market,55300,692,Organic Web,2019-03-12,1
C01603,Netherlands,55-64,Young Professional,63000,656,Referral,2023-08-12,1
C01604,Germany,35-44,Young Professional,59500,708,Organic Web,2023-10-12,1
C01605,Netherlands,18-24,Family,23700,533,Organic Web,2024-04-08,1
C01606,Netherlands,25-34,Family,19400,650,Organic Web,2019-04-27,1
C01607,France,35-44,Senior,63100,678,Paid Search,2025-06-01,0
C01608,Germany,35-44,Family,38500,724,Referral,2021-09-30,1
C01609,Netherlands,35-44,Mass Market,64200,750,Partner,2025-12-04,0
C01610,Netherlands,45-54,Family,66000,622,Organic Web,2023-12-28,1
C01611,Netherlands,35-44,Family,62700,774,Organic Web,2024-10-24,1
C01612,Germany,55-64,Mass Market,70500,646,Organic Web,2020-12-20,0
C01613,Belgium,25-34,Mass Market,49300,733,Branch,2026-06-07,1
C01614,Belgium,55-64,Young Professional,65600,705,Referral,2021-06-08,1
C01615,France,25-34,Affluent,79800,738,Organic Web,2022-06-30,1
C01616,Luxembourg,25-34,Senior,51800,735,Paid Search,2020-08-14,1
C01617,Belgium,25-34,Family,29900,625,Organic Web,2024-12-31,1
C01618,Netherlands,25-34,Mass Market,31900,559,Referral,2026-04-20,1
C01619,Belgium,25-34,Family,23100,663,Paid Search,2019-09-05,1
C01620,Germany,45-54,Senior,66700,734,Paid Search,2023-03-21,0
C01621,Belgium,45-54,Mass Market,66700,721,Organic Web,2021-03-06,1
C01622,Belgium,45-54,Affluent,104900,646,Branch,2025-06-13,1
C01623,Netherlands,55-64,Family,79000,772,Organic Web,2022-11-11,1
C01624,Belgium,35-44,Mass Market,75200,638,Paid Search,2019-02-04,1
C01625,Belgium,25-34,Family,43300,686,Branch,2026-05-18,0
C01626,Netherlands,18-24,Mass Market,29900,633,Referral,2021-07-31,1
C01627,Netherlands,25-34,Mass Market,61300,682,Organic Web,2024-08-25,1
C01628,France,55-64,Affluent,164200,811,Organic Web,2019-12-03,1
C01629,Netherlands,35-44,Affluent,94400,769,Branch,2019-05-02,1
C01630,Belgium,25-34,Young Professional,46500,752,Branch,2021-02-07,1
C01631,France,35-44,Mass Market,78600,681,Paid Search,2019-05-24,1
C01632,Belgium,65+,Mass Market,45600,667,Referral,2025-02-20,0
C01633,Germany,25-34,Mass Market,49100,718,Organic Web,2019-09-18,1
C01634,Netherlands,18-24,Affluent,55800,705,Organic Web,2025-08-05,0
C01635,Belgium,55-64,Senior,53800,678,Branch,2019-05-25,0
C01636,Belgium,65+,Affluent,78500,655,Partner,2020-05-24,0
C01637,Belgium,25-34,Mass Market,53200,777,Referral,2024-09-15,1
C01638,Luxembourg,45-54,Young Professional,69200,735,Referral,2025-08-06,0
C01639,Germany,35-44,Family,70500,807,Paid Search,2025-05-23,1
C01640,France,65+,Family,40400,741,Referral,2023-09-23,0
C01641,Belgium,25-34,Young Professional,50700,686,Organic Web,2019-08-26,1
C01642,Belgium,35-44,Young Professional,32000,479,Paid Search,2024-08-20,1
C01643,Netherlands,35-44,Mass Market,62000,608,Paid Search,2022-05-27,1
C01644,Luxembourg,55-64,Affluent,101300,752,Organic Web,2020-08-04,1
C01645,Belgium,35-44,Mass Market,42600,600,Paid Search,2025-07-08,0
C01646,France,25-34,Mass Market,42500,572,Referral,2021-08-04,1
C01647,Germany,25-34,Family,46300,677,Organic Web,2023-08-02,1
C01648,Belgium,18-24,Family,27800,566,Paid Search,2025-10-26,1
C01649,France,45-54,Mass Market,33600,667,Partner,2020-03-17,1
C01650,Belgium,18-24,Mass Market,25900,638,Referral,2026-07-04,0
C01651,France,45-54,Family,82200,745,Organic Web,2021-07-27,1
C01652,Germany,35-44,Mass Market,30900,561,Partner,2023-07-22,1
C01653,Germany,45-54,Family,62700,651,Paid Search,2020-12-03,0
C01654,France,25-34,Family,36300,596,Organic Web,2025-09-26,1
C01655,Belgium,35-44,Young Professional,41700,787,Partner,2026-06-01,1
C01656,Belgium,25-34,Mass Market,43800,600,Referral,2019-08-05,1
C01657,Germany,25-34,Family,55800,677,Organic Web,2020-08-17,1
C01658,Belgium,35-44,Family,57300,759,Referral,2022-12-22,1
C01659,France,25-34,Family,48100,614,Organic Web,2026-07-05,1
C01660,France,18-24,Mass Market,30900,719,Paid Search,2024-12-11,1
C01661,Netherlands,35-44,Family,43300,619,Organic Web,2023-01-20,1
C01662,Belgium,35-44,Young Professional,52100,729,Branch,2019-04-12,1
C01663,Belgium,18-24,Young Professional,23300,797,Referral,2024-05-26,1
C01664,Belgium,35-44,Family,34600,656,Organic Web,2020-07-04,1
C01665,Belgium,45-54,Mass Market,77200,629,Organic Web,2023-03-20,1
C01666,Luxembourg,35-44,Young Professional,48600,678,Organic Web,2019-12-09,1
C01667,France,35-44,Family,75900,710,Referral,2024-05-12,1
C01668,Luxembourg,45-54,Young Professional,57300,590,Branch,2023-09-19,0
C01669,France,35-44,Mass Market,71200,723,Referral,2025-04-25,1
C01670,France,18-24,Young Professional,32300,711,Organic Web,2020-06-02,1
C01671,Netherlands,45-54,Mass Market,72100,718,Partner,2019-11-11,1
C01672,Belgium,25-34,Mass Market,50200,594,Referral,2024-08-09,1
C01673,France,65+,Young Professional,40300,666,Referral,2026-01-21,1
C01674,Belgium,55-64,Mass Market,65900,667,Branch,2025-07-12,1
C01675,Belgium,25-34,Mass Market,33600,631,Paid Search,2025-09-18,1
C01676,Germany,35-44,Family,57500,772,Organic Web,2023-02-06,0
C01677,Belgium,18-24,Family,26400,652,Organic Web,2021-03-26,1
C01678,Netherlands,45-54,Mass Market,70500,700,Organic Web,2025-10-17,1
C01679,France,55-64,Mass Market,70900,699,Organic Web,2024-11-24,1
C01680,Belgium,18-24,Young Professional,22100,708,Paid Search,2024-07-09,1
C01681,France,35-44,Mass Market,37500,635,Branch,2022-03-16,1
C01682,France,25-34,Affluent,51200,645,Referral,2026-03-07,1
C01683,Belgium,45-54,Family,69200,734,Organic Web,2019-02-27,1
C01684,Germany,25-34,Family,52600,706,Branch,2024-12-30,1
C01685,Luxembourg,35-44,Mass Market,50200,505,Paid Search,2024-06-12,1
C01686,Germany,25-34,Senior,28100,643,Organic Web,2023-03-30,1
C01687,Belgium,25-34,Family,40200,595,Organic Web,2024-04-11,1
C01688,Germany,18-24,Mass Market,21700,699,Paid Search,2019-05-31,1
C01689,Belgium,35-44,Mass Market,44100,670,Branch,2021-05-25,1
C01690,Netherlands,25-34,Family,52100,482,Branch,2025-11-26,1
C01691,France,25-34,Affluent,59400,708,Organic Web,2023-07-29,1
C01692,Belgium,35-44,Young Professional,52500,621,Branch,2022-12-18,0
C01693,Belgium,18-24,Mass Market,26900,615,Organic Web,2020-04-04,1
C01694,Netherlands,25-34,Mass Market,47800,578,Organic Web,2020-07-04,1
C01695,Belgium,25-34,Young Professional,49200,610,Organic Web,2023-03-15,1
C01696,Belgium,35-44,Affluent,75700,751,Partner,2025-04-19,1
C01697,Belgium,25-34,Mass Market,44400,686,Branch,2022-06-08,1
C01698,Luxembourg,18-24,Mass Market,28800,799,Paid Search,2021-08-03,1
C01699,Germany,65+,Affluent,91200,704,Organic Web,2026-01-04,0
C01700,Netherlands,25-34,Senior,16600,526,Referral,2020-07-08,1
C01701,France,25-34,Affluent,57300,647,Referral,2020-03-04,0
C01702,Belgium,18-24,Young Professional,29600,791,Organic Web,2019-10-10,1
C01703,Luxembourg,55-64,Young Professional,58500,758,Branch,2019-09-24,1
C01704,Germany,18-24,Affluent,43000,683,Organic Web,2022-07-23,1
C01705,Belgium,65+,Young Professional,37200,672,Organic Web,2026-06-24,1
C01706,Netherlands,35-44,Family,37200,593,Organic Web,2023-09-17,1
C01707,Luxembourg,35-44,Mass Market,44500,535,Organic Web,2026-07-12,1
C01708,Luxembourg,35-44,Young Professional,53100,702,Referral,2019-01-15,1
C01709,Netherlands,45-54,Mass Market,40100,760,Partner,2023-02-15,0
C01710,Belgium,35-44,Mass Market,55700,724,Organic Web,2021-09-27,0
C01711,Netherlands,45-54,Senior,64600,814,Referral,2019-10-22,1
C01712,France,35-44,Mass Market,55300,622,Branch,2025-03-27,1
C01713,Belgium,35-44,Young Professional,65500,642,Partner,2023-03-29,1
C01714,France,55-64,Mass Market,31300,728,Partner,2022-11-15,0
C01715,Belgium,45-54,Family,73600,722,Referral,2020-10-12,1
C01716,Belgium,35-44,Affluent,108600,675,Paid Search,2024-05-07,1
C01717,France,25-34,Young Professional,38600,752,Referral,2020-06-28,1
C01718,Netherlands,45-54,Mass Market,68700,782,Organic Web,2022-05-28,0
C01719,Netherlands,18-24,Affluent,45100,808,Partner,2022-01-12,0
C01720,France,65+,Affluent,53400,742,Referral,2025-05-14,1
C01721,Netherlands,55-64,Affluent,132500,721,Branch,2021-05-15,0
C01722,Germany,45-54,Mass Market,68300,747,Branch,2026-04-23,1
C01723,Belgium,25-34,Family,54400,592,Paid Search,2020-01-16,1
C01724,Belgium,35-44,Young Professional,68700,533,Organic Web,2024-12-16,1
C01725,Germany,25-34,Family,51000,781,Organic Web,2024-02-11,0
C01726,Germany,45-54,Affluent,72100,726,Branch,2023-05-18,1
C01727,Belgium,25-34,Affluent,106400,696,Organic Web,2024-06-01,1
C01728,Germany,35-44,Mass Market,33100,755,Paid Search,2019-03-31,1
C01729,Germany,55-64,Mass Market,60000,659,Branch,2023-06-15,1
C01730,Belgium,25-34,Mass Market,45700,585,Paid Search,2023-02-06,0
C01731,Belgium,25-34,Mass Market,48000,601,Paid Search,2026-04-19,1
C01732,Belgium,55-64,Mass Market,54100,843,Organic Web,2023-07-16,0
C01733,Belgium,35-44,Mass Market,40100,552,Branch,2025-12-10,1
C01734,Belgium,25-34,Family,40100,604,Referral,2019-09-12,0
C01735,Netherlands,45-54,Young Professional,73400,688,Branch,2024-04-21,0
C01736,Belgium,25-34,Mass Market,46200,768,Referral,2026-04-12,1
C01737,Netherlands,45-54,Mass Market,41400,738,Partner,2023-10-08,0
C01738,Belgium,25-34,Family,37600,783,Organic Web,2025-09-22,1
C01739,Luxembourg,45-54,Young Professional,58800,721,Branch,2025-12-19,1
C01740,Belgium,25-34,Young Professional,58400,773,Partner,2023-12-10,1
C01741,Germany,55-64,Senior,59000,729,Organic Web,2020-12-04,0
C01742,Netherlands,45-54,Senior,55300,709,Branch,2021-04-21,0
C01743,Belgium,18-24,Affluent,58300,588,Branch,2023-10-29,0
C01744,Belgium,35-44,Affluent,72700,672,Paid Search,2024-11-24,1
C01745,Belgium,25-34,Affluent,80100,812,Referral,2019-06-27,1
C01746,Belgium,25-34,Mass Market,37200,704,Organic Web,2022-10-25,1
C01747,France,35-44,Family,47000,719,Branch,2024-09-18,1
C01748,Belgium,18-24,Young Professional,26600,664,Partner,2026-04-28,1
C01749,Luxembourg,25-34,Family,36300,696,Branch,2021-11-13,0
C01750,Belgium,35-44,Mass Market,33300,713,Branch,2026-04-21,1
C01751,Belgium,18-24,Senior,38500,707,Organic Web,2024-09-27,1
C01752,Belgium,35-44,Mass Market,68300,744,Referral,2021-08-27,1
C01753,Netherlands,18-24,Mass Market,33000,609,Organic Web,2024-08-21,1
C01754,Netherlands,55-64,Family,62500,631,Referral,2020-10-08,1
C01755,France,35-44,Young Professional,51800,664,Organic Web,2026-07-15,1
C01756,Germany,65+,Family,54600,709,Referral,2022-10-03,1
C01757,Netherlands,25-34,Family,50000,710,Paid Search,2022-03-05,1
C01758,Germany,35-44,Senior,69600,767,Referral,2019-07-16,1
C01759,Belgium,35-44,Mass Market,67200,682,Referral,2020-10-30,1
C01760,Netherlands,25-34,Senior,42200,675,Referral,2023-01-01,1
C01761,Belgium,35-44,Young Professional,73300,740,Organic Web,2022-05-04,1
C01762,Netherlands,18-24,Family,16000,538,Referral,2024-01-06,1
C01763,Germany,18-24,Young Professional,32800,733,Referral,2024-04-20,1
C01764,Netherlands,25-34,Mass Market,56300,672,Paid Search,2023-03-01,1
C01765,Netherlands,25-34,Affluent,87200,732,Referral,2019-03-05,1
C01766,Belgium,45-54,Affluent,109400,658,Organic Web,2020-03-26,1
C01767,Netherlands,18-24,Mass Market,16000,706,Branch,2023-02-16,1
C01768,Germany,35-44,Mass Market,84300,792,Partner,2024-10-17,1
C01769,Belgium,35-44,Affluent,72900,691,Organic Web,2021-03-11,1
C01770,Netherlands,35-44,Family,58800,663,Organic Web,2023-01-02,0
C01771,Germany,35-44,Mass Market,59300,592,Paid Search,2019-01-17,1
C01772,Belgium,55-64,Senior,36400,667,Organic Web,2024-01-30,1
C01773,France,65+,Affluent,66300,772,Organic Web,2023-10-20,1
C01774,Belgium,45-54,Senior,66200,686,Paid Search,2025-01-01,1
C01775,Netherlands,35-44,Family,51100,614,Referral,2020-11-13,1
C01776,Netherlands,35-44,Mass Market,50800,745,Branch,2021-02-03,1
C01777,Belgium,55-64,Mass Market,63700,629,Referral,2019-02-04,1
C01778,Belgium,45-54,Young Professional,55200,666,Organic Web,2019-06-04,0
C01779,Netherlands,45-54,Young Professional,72800,619,Referral,2022-01-13,1
C01780,Belgium,25-34,Affluent,71800,613,Referral,2019-08-29,1
C01781,France,55-64,Mass Market,71300,709,Organic Web,2023-12-09,1
C01782,Belgium,35-44,Family,65700,698,Partner,2023-07-17,1
C01783,Belgium,25-34,Senior,44900,648,Organic Web,2026-04-19,1
C01784,Netherlands,25-34,Family,35200,666,Paid Search,2019-11-17,1
C01785,Belgium,65+,Family,36700,625,Organic Web,2020-04-02,1
C01786,Belgium,25-34,Affluent,90000,692,Partner,2024-03-31,1
C01787,Belgium,35-44,Mass Market,34800,684,Partner,2024-09-14,1
C01788,Germany,18-24,Young Professional,31800,591,Branch,2020-12-23,1
C01789,Belgium,25-34,Mass Market,52900,573,Partner,2022-04-27,1
C01790,Belgium,25-34,Mass Market,47300,602,Organic Web,2026-03-04,1
C01791,Germany,25-34,Family,30100,716,Branch,2024-01-12,1
C01792,Belgium,65+,Senior,29400,630,Referral,2022-07-11,1
C01793,Belgium,35-44,Family,53500,785,Organic Web,2022-07-26,1
C01794,Belgium,35-44,Family,60500,640,Referral,2022-10-20,0
C01795,Belgium,25-34,Affluent,67100,802,Organic Web,2021-01-02,1
C01796,Belgium,55-64,Mass Market,61700,674,Organic Web,2024-05-02,0
C01797,Belgium,45-54,Family,78900,639,Referral,2024-03-23,1
C01798,Belgium,35-44,Affluent,77700,850,Referral,2024-01-02,1
C01799,Germany,35-44,Family,31200,600,Paid Search,2025-06-20,1
C01800,Netherlands,25-34,Young Professional,33600,659,Organic Web,2024-04-19,1
C01801,Germany,18-24,Mass Market,33200,682,Partner,2026-06-21,1
C01802,Germany,25-34,Family,41400,666,Paid Search,2023-02-09,0
C01803,Belgium,55-64,Affluent,89500,673,Referral,2021-07-19,1
C01804,Netherlands,25-34,Mass Market,45300,774,Branch,2021-10-03,1
C01805,Germany,25-34,Mass Market,52500,815,Referral,2023-01-10,0
C01806,Belgium,25-34,Affluent,82400,779,Organic Web,2022-09-14,1
C01807,Luxembourg,35-44,Mass Market,68400,668,Partner,2019-04-14,1
C01808,Belgium,45-54,Family,58700,606,Organic Web,2023-02-07,1
C01809,Netherlands,65+,Mass Market,49700,544,Partner,2023-09-13,0
C01810,Belgium,18-24,Family,25300,629,Organic Web,2026-02-14,1
C01811,Germany,65+,Mass Market,29000,719,Organic Web,2021-12-03,0
C01812,Netherlands,25-34,Young Professional,50600,804,Referral,2020-10-18,0
C01813,Netherlands,55-64,Mass Market,62300,683,Referral,2023-07-27,0
C01814,Netherlands,45-54,Senior,69900,631,Partner,2025-10-07,1
C01815,France,18-24,Mass Market,27100,601,Branch,2026-04-22,1
C01816,Netherlands,45-54,Affluent,109700,642,Organic Web,2023-12-26,1
C01817,France,35-44,Mass Market,57300,626,Paid Search,2022-09-06,1
C01818,Belgium,35-44,Family,58100,703,Branch,2024-04-19,1
C01819,Belgium,55-64,Mass Market,76100,734,Referral,2021-09-18,1
C01820,Belgium,25-34,Mass Market,41400,718,Organic Web,2021-08-02,1
C01821,Germany,35-44,Mass Market,69500,777,Referral,2022-05-13,1
C01822,Belgium,35-44,Family,47800,578,Partner,2026-03-10,1
C01823,Netherlands,18-24,Family,35800,569,Organic Web,2020-03-13,1
C01824,Belgium,45-54,Family,55300,621,Branch,2023-04-09,0
C01825,Germany,18-24,Mass Market,32400,677,Referral,2023-11-23,1
C01826,Luxembourg,55-64,Mass Market,43800,621,Branch,2026-06-17,1
C01827,Germany,45-54,Mass Market,67400,602,Referral,2020-06-16,1
C01828,Belgium,35-44,Family,58700,728,Organic Web,2021-12-12,1
C01829,Belgium,25-34,Family,44400,743,Referral,2019-08-29,1
C01830,France,25-34,Family,29400,635,Partner,2025-03-16,0
C01831,Germany,25-34,Family,34100,684,Organic Web,2021-05-15,1
C01832,Germany,25-34,Young Professional,47400,609,Organic Web,2026-01-22,1
C01833,France,35-44,Mass Market,28500,542,Partner,2024-03-07,1
C01834,Belgium,35-44,Affluent,93700,715,Organic Web,2019-04-26,1
C01835,Netherlands,35-44,Senior,67300,754,Organic Web,2019-07-25,1
C01836,Germany,45-54,Mass Market,62800,713,Referral,2024-01-02,1
C01837,Germany,18-24,Family,27900,654,Organic Web,2022-11-16,1
C01838,Belgium,35-44,Mass Market,71200,693,Branch,2020-12-27,1
C01839,Germany,35-44,Young Professional,60900,711,Organic Web,2019-04-03,1
C01840,Belgium,35-44,Mass Market,34100,590,Paid Search,2024-04-04,1
C01841,Netherlands,25-34,Senior,33600,749,Organic Web,2020-12-28,1
C01842,Belgium,25-34,Young Professional,43600,716,Organic Web,2020-07-11,1
C01843,Belgium,65+,Family,39700,640,Branch,2021-05-28,0
C01844,Belgium,35-44,Senior,36000,642,Paid Search,2021-03-13,1
C01845,Netherlands,25-34,Young Professional,27300,650,Paid Search,2021-05-06,1
C01846,Netherlands,65+,Young Professional,56600,591,Organic Web,2022-11-23,0
C01847,Belgium,55-64,Mass Market,38900,691,Organic Web,2020-08-26,1
C01848,France,45-54,Family,48100,596,Paid Search,2023-10-30,1
C01849,Belgium,35-44,Mass Market,68700,676,Referral,2021-07-23,0
C01850,Germany,18-24,Young Professional,26700,607,Branch,2023-03-18,1
C01851,Belgium,25-34,Mass Market,38400,601,Partner,2024-05-07,1
C01852,Belgium,18-24,Family,27600,582,Branch,2022-03-01,1
C01853,France,35-44,Affluent,75700,725,Referral,2024-07-31,1
C01854,Belgium,18-24,Mass Market,34200,681,Organic Web,2024-12-24,1
C01855,Germany,35-44,Young Professional,57200,661,Branch,2026-04-02,1
C01856,Germany,45-54,Family,48900,696,Organic Web,2026-07-24,1
C01857,Belgium,35-44,Young Professional,65200,561,Organic Web,2024-12-06,1
C01858,Belgium,25-34,Mass Market,53700,715,Organic Web,2019-08-18,1
C01859,Netherlands,45-54,Young Professional,70900,725,Organic Web,2020-06-16,1
C01860,France,45-54,Family,61200,722,Paid Search,2019-02-02,1
C01861,Belgium,45-54,Family,63200,759,Organic Web,2024-09-29,1
C01862,Belgium,45-54,Mass Market,40400,684,Branch,2020-08-24,1
C01863,Germany,25-34,Family,36300,636,Branch,2022-03-01,1
C01864,Netherlands,25-34,Young Professional,59400,721,Organic Web,2026-07-13,1
C01865,Belgium,55-64,Family,74700,672,Referral,2021-06-27,0
C01866,Belgium,55-64,Family,72000,742,Paid Search,2020-08-27,0
C01867,Belgium,35-44,Affluent,108300,847,Organic Web,2025-05-20,1
C01868,Belgium,45-54,Family,37800,616,Organic Web,2019-01-25,1
C01869,Belgium,25-34,Mass Market,43600,649,Paid Search,2026-06-27,1
C01870,Belgium,25-34,Young Professional,39400,634,Referral,2023-08-22,1
C01871,France,18-24,Mass Market,22600,674,Partner,2020-01-21,1
C01872,Belgium,55-64,Family,58000,749,Organic Web,2026-01-21,1
C01873,Belgium,55-64,Mass Market,57400,808,Organic Web,2025-09-21,1
C01874,Belgium,45-54,Young Professional,54200,707,Branch,2019-04-11,1
C01875,Netherlands,65+,Mass Market,32100,682,Paid Search,2025-05-11,0
C01876,Germany,65+,Affluent,68600,628,Paid Search,2021-10-03,0
C01877,France,35-44,Young Professional,61200,667,Organic Web,2019-06-06,1
C01878,Belgium,45-54,Mass Market,47900,591,Branch,2026-05-05,0
C01879,Netherlands,35-44,Mass Market,45600,671,Referral,2022-03-28,1
C01880,Germany,35-44,Mass Market,53500,684,Referral,2021-10-06,0
C01881,Belgium,25-34,Mass Market,66900,612,Branch,2026-06-22,1
C01882,Germany,45-54,Mass Market,38000,714,Paid Search,2019-01-16,0
C01883,Germany,35-44,Young Professional,46500,567,Organic Web,2025-10-02,1
C01884,Luxembourg,35-44,Mass Market,52100,713,Referral,2021-03-16,1
C01885,Belgium,65+,Family,33000,560,Branch,2019-05-30,1
C01886,France,45-54,Mass Market,21500,553,Branch,2021-05-15,0
C01887,Netherlands,35-44,Family,48300,621,Referral,2025-09-13,1
C01888,Belgium,35-44,Mass Market,31400,694,Paid Search,2020-07-26,1
C01889,Belgium,35-44,Affluent,122000,758,Organic Web,2022-08-21,1
C01890,Belgium,65+,Family,43500,691,Paid Search,2024-02-24,1
C01891,France,25-34,Young Professional,49100,625,Partner,2023-07-12,0
C01892,Netherlands,45-54,Family,38700,659,Paid Search,2019-07-10,1
C01893,Belgium,25-34,Mass Market,42300,636,Organic Web,2026-03-05,1
C01894,France,35-44,Young Professional,47200,722,Referral,2023-05-09,1
C01895,Netherlands,55-64,Family,34100,631,Paid Search,2023-09-01,0
C01896,Germany,35-44,Young Professional,54300,547,Referral,2022-01-14,1
C01897,Luxembourg,55-64,Mass Market,95200,720,Referral,2019-08-08,0
C01898,Belgium,35-44,Young Professional,37000,729,Organic Web,2021-08-04,1
C01899,Netherlands,18-24,Mass Market,25500,702,Paid Search,2026-06-30,1
C01900,Belgium,18-24,Affluent,48100,609,Paid Search,2025-07-15,1
C01901,Germany,35-44,Mass Market,68900,709,Paid Search,2024-05-09,1
C01902,Germany,25-34,Affluent,73500,747,Paid Search,2020-02-14,1
C01903,Belgium,18-24,Affluent,28400,643,Paid Search,2022-12-21,1
C01904,France,45-54,Mass Market,62000,716,Branch,2021-07-25,1
C01905,Belgium,25-34,Young Professional,65100,683,Organic Web,2023-01-05,1
C01906,Netherlands,35-44,Affluent,85000,607,Partner,2026-04-23,1
