transaction_id,account_id,customer_id,transaction_datetime,transaction_type,category,amount_eur,merchant_country,channel,is_international,is_suspicious
T0004039,A000195,C00121,2024-01-05 17:41:36,Transfer In,Transfer,1044.52,Germany,Mobile App,0,0
T0009069,A000480,C00297,2025-09-09 18:10:28,Transfer Out,Transfer,-138.12,France,Bank Transfer,0,0
T0002929,A001056,C00643,2024-07-30 23:54:18,Direct Debit,Housing,-889.97,Netherlands,Direct Debit,0,0
T0004638,A003596,C02200,2024-12-31 19:07:23,Card Purchase,Healthcare,-54.05,Netherlands,Online,0,0
T0008033,A000073,C00044,2024-10-10 04:07:58,Transfer In,Transfer,129.76,Netherlands,Mobile App,0,0
T0005305,A002245,C01379,2024-05-24 03:55:26,Transfer In,Transfer,316.62,Belgium,Bank Transfer,0,0
T0001990,A002648,C01619,2024-04-25 02:46:22,Transfer In,Transfer,269.43,Belgium,Mobile App,0,0
T0007619,A001573,C00967,2024-08-22 21:54:10,Direct Debit,Housing,-874.08,Germany,Direct Debit,0,0
T0003759,A002547,C01561,2025-08-10 09:14:53,Card Purchase,Travel,-333.39,Germany,Card Present,0,0
T0001167,A000123,C00074,2025-04-23 09:56:50,Direct Debit,Utilities,-172.43,Belgium,Direct Debit,0,0
T0003312,A002966,C01813,2026-06-03 05:30:11,Transfer In,Transfer,235.17,Netherlands,Bank Transfer,0,0
T0006575,A002165,C01327,2026-01-04 18:05:15,Card Purchase,Dining,-48.6,Netherlands,Online,0,0
T0003417,A004013,C02453,2024-09-24 07:10:00,Direct Debit,Housing,-688.98,France,Direct Debit,0,0
T0006324,A002649,C01620,2024-07-14 10:11:00,Salary,Salary,4622.86,Germany,Mobile App,0,0
T0007384,A003030,C01856,2024-08-19 15:54:40,Salary,Salary,2971.59,Germany,Mobile App,0,0
T0002156,A000263,C00164,2026-02-19 02:28:19,Transfer Out,Transfer,-136.39,Netherlands,Mobile App,0,0
T0008352,A000932,C00570,2026-02-16 21:19:21,Card Purchase,Dining,-89.16,Belgium,Card Present,0,0
T0000940,A002159,C01324,2026-03-09 03:04:55,Transfer Out,Transfer,-526.13,France,Mobile App,0,0
T0000315,A003622,C02215,2024-06-23 01:12:15,Card Purchase,Travel,-250.95,Belgium,Card Present,0,0
T0001998,A002934,C01793,2024-03-29 11:08:20,Card Purchase,Healthcare,-132.21,Belgium,Mobile App,0,0
T0006929,A001781,C01099,2024-12-17 00:34:41,Transfer In,Transfer,179.51,Belgium,Bank Transfer,0,0
T0007181,A001558,C00956,2024-04-26 00:14:58,Card Purchase,Fuel,-50.87,Belgium,Card Present,0,0
T0001850,A002701,C01651,2025-03-17 08:17:32,Salary,Salary,5176.52,France,Bank Transfer,0,0
T0007266,A000997,C00608,2025-10-14 00:32:35,Card Purchase,Retail,-103.28,Belgium,Card Present,0,0
T0001457,A003171,C01940,2024-01-30 17:21:49,Transfer Out,Transfer,-294.95,Netherlands,Bank Transfer,0,0
T0005812,A002677,C01634,2025-06-04 14:14:06,Card Purchase,Travel,-760.07,Netherlands,Card Present,0,0
T0000136,A001742,C01076,2025-01-20 10:59:38,Transfer In,Transfer,462.25,Belgium,Bank Transfer,0,0
T0006917,A002177,C01334,2025-04-18 20:56:45,Cash Withdrawal,Cash,-80,Belgium,ATM,0,0
T0008216,A003786,C02312,2026-04-08 02:33:30,Interest,Interest,1.54,Belgium,Bank Transfer,0,0
T0008722,A000651,C00400,2024-03-12 10:01:30,Transfer In,Transfer,788.47,Netherlands,Bank Transfer,0,0
T0009171,A002491,C01529,2026-02-13 09:54:01,Card Purchase,E-commerce,-178.22,Netherlands,Card Present,0,0
T0004825,A001084,C00661,2026-01-06 18:24:10,Transfer In,Transfer,418.58,Belgium,Bank Transfer,0,0
T0009684,A001317,C00811,2024-12-07 23:43:33,Direct Debit,Insurance,-143.28,Belgium,Direct Debit,0,0
T0006026,A001018,C00622,2026-01-06 12:35:14,Transfer In,Transfer,42.99,France,Mobile App,0,0
T0004917,A001633,C01004,2025-08-09 19:46:15,Transfer Out,Transfer,-179.73,Netherlands,Mobile App,0,0
T0006901,A001028,C00627,2026-08-02 13:20:33,Card Purchase,Fuel,-25.14,Germany,Online,0,0
T0002717,A003340,C02044,2026-05-22 14:08:10,Card Purchase,Dining,-20.56,Belgium,Online,0,0
T0009825,A001275,C00782,2026-07-07 05:38:34,Salary,Salary,4886.45,Netherlands,Mobile App,0,0
T0002653,A000695,C00425,2026-03-14 00:19:32,Transfer In,Transfer,322.04,Belgium,Bank Transfer,0,0
T0002586,A002758,C01685,2025-07-23 19:29:56,Transfer In,Transfer,131.12,Luxembourg,Bank Transfer,0,0
T0006605,A000156,C00095,2024-08-26 13:39:31,Transfer In,Transfer,223.11,France,Mobile App,0,0
T0006202,A000239,C00151,2024-09-28 17:00:29,Interest,Interest,16.08,Belgium,Mobile App,0,0
T0008459,A003184,C01951,2024-07-30 08:24:58,Card Purchase,Retail,-82.85,Belgium,Online,0,0
T0000047,A000623,C00384,2025-09-06 17:15:09,Transfer In,Transfer,514.7,Belgium,Mobile App,0,0
T0006722,A000714,C00436,2025-10-03 20:35:12,Transfer Out,Transfer,-1499.01,France,Bank Transfer,0,0
T0009781,A002853,C01743,2025-06-18 18:07:18,Transfer In,Transfer,208.88,Belgium,Bank Transfer,0,0
T0008461,A001147,C00700,2024-10-22 05:36:21,Card Purchase,E-commerce,-65.47,Belgium,Online,0,0
T0001729,A000707,C00431,2024-03-03 10:03:34,Card Purchase,Retail,-63.71,Belgium,Online,0,0
T0009939,A001395,C00855,2025-04-25 14:01:57,Transfer In,Transfer,2030.56,Netherlands,Mobile App,0,0
T0001337,A003430,C02097,2024-01-27 04:09:08,Direct Debit,Utilities,-120.2,Netherlands,Direct Debit,0,0
T0009713,A003914,C02396,2024-04-14 10:28:15,Transfer In,Transfer,2172.3,Netherlands,Bank Transfer,0,0
T0005721,A002425,C01488,2025-01-14 18:06:39,Card Purchase,Dining,-40.28,Belgium,Online,0,0
T0004450,A000638,C00392,2024-09-30 06:02:39,Card Purchase,Fuel,-26.49,Germany,Online,0,0
T0008921,A001739,C01074,2026-07-16 22:59:23,Transfer In,Transfer,1857.92,Belgium,Mobile App,0,0
T0009049,A001560,C00957,2025-07-24 20:34:05,Transfer In,Transfer,303.56,Netherlands,Bank Transfer,0,0
T0001885,A002107,C01295,2025-10-16 13:06:16,Direct Debit,Subscriptions,-25.33,Belgium,Direct Debit,0,0
T0007692,A000349,C00216,2024-05-09 21:18:50,Transfer Out,Transfer,-267.9,Belgium,Bank Transfer,0,0
T0000310,A003250,C01991,2026-08-28 23:25:34,Direct Debit,Housing,-782.58,Belgium,Direct Debit,0,0
T0003331,A000740,C00452,2024-06-13 03:27:42,Transfer Out,Transfer,-274.64,Belgium,Bank Transfer,0,0
T0003838,A000316,C00195,2025-03-26 08:05:09,Transfer In,Transfer,207.48,Belgium,Mobile App,0,0
T0008629,A001404,C00862,2026-06-23 16:30:51,Card Purchase,Travel,-348.45,France,Card Present,0,0
T0003238,A001939,C01189,2024-06-26 10:41:46,Transfer Out,Transfer,-503.49,Netherlands,Mobile App,0,0
T0004845,A002795,C01709,2025-01-12 21:25:01,Transfer In,Transfer,1404.49,Netherlands,Bank Transfer,0,0
T0002154,A000643,C00395,2025-06-22 22:15:44,Transfer In,Transfer,312.3,Netherlands,Bank Transfer,0,0
T0006558,A002353,C01445,2025-12-22 21:49:20,Transfer In,Transfer,97.41,Netherlands,Bank Transfer,0,0
T0008837,A000780,C00478,2025-07-09 10:41:57,Card Purchase,Retail,-123.66,France,Card Present,0,0
T0009549,A001547,C00950,2024-09-15 19:11:22,Transfer Out,Transfer,-277.72,Belgium,Bank Transfer,0,0
T0007089,A002539,C01556,2024-08-24 08:13:02,Transfer In,Transfer,1225.58,Germany,Bank Transfer,0,0
T0004133,A002102,C01292,2026-04-02 16:24:41,Direct Debit,Subscriptions,-18.85,Netherlands,Direct Debit,0,0
T0005050,A001439,C00883,2026-02-16 16:41:00,Card Purchase,Dining,-6.63,France,Online,1,0
T0005485,A001846,C01136,2026-03-04 04:56:39,Transfer In,Transfer,313.18,Luxembourg,Bank Transfer,0,0
T0006939,A002869,C01752,2025-04-27 05:10:39,Transfer In,Transfer,404.51,Belgium,Bank Transfer,0,0
T0001706,A000609,C00375,2025-05-26 22:54:51,Transfer Out,Transfer,-491.76,Germany,Mobile App,0,0
T0007557,A001372,C00842,2025-05-25 03:09:50,Card Purchase,Entertainment,-51.65,Germany,Online,0,0
T0009227,A002650,C01620,2026-04-08 23:20:31,Card Purchase,Fuel,-84.87,Germany,Card Present,0,0
T0007592,A003146,C01924,2025-03-24 12:00:46,Transfer Out,Transfer,-201.32,Netherlands,Mobile App,0,0
T0000262,A000395,C00246,2025-07-31 12:15:45,Card Purchase,Healthcare,-45.2,Belgium,Online,0,0
T0005321,A000976,C00596,2024-09-23 23:59:13,Card Purchase,Fuel,-44.9,Belgium,Mobile App,0,0
T0000029,A001348,C00827,2025-12-29 06:26:19,Card Purchase,Groceries,-45.44,Belgium,Card Present,0,0
T0000968,A000229,C00146,2025-11-15 19:35:28,Transfer In,Transfer,259.3,Belgium,Mobile App,0,0
T0006269,A001482,C00911,2025-11-20 09:20:00,Card Purchase,Entertainment,-18.36,France,Card Present,0,0
T0003168,A001978,C01211,2024-09-22 20:39:42,Card Purchase,Groceries,-36.56,France,Card Present,0,0
T0005985,A003253,C01993,2026-01-08 23:36:55,Card Purchase,Dining,-65.03,Belgium,Online,0,0
T0006781,A000321,C00197,2025-12-11 13:41:30,Card Purchase,Dining,-57.9,France,Online,0,0
T0003674,A000211,C00132,2025-01-01 18:30:12,Transfer Out,Transfer,-147.01,France,Mobile App,0,0
T0004379,A000448,C00279,2025-12-27 10:46:59,Direct Debit,Insurance,-111.49,Belgium,Direct Debit,0,0
T0004102,A003794,C02316,2025-04-17 18:01:21,Card Purchase,Groceries,-139.05,Belgium,Card Present,0,0
T0007665,A002467,C01514,2025-01-02 07:42:08,Transfer In,Transfer,105.91,Belgium,Mobile App,0,0
T0004145,A002229,C01368,2026-02-19 21:09:19,Transfer Out,Transfer,-277.79,Netherlands,Mobile App,0,0
T0000825,A003645,C02230,2025-01-24 14:39:27,Direct Debit,Utilities,-173.6,Belgium,Direct Debit,0,0
T0004323,A002886,C01761,2024-08-05 13:29:35,Card Purchase,Groceries,-126.34,Belgium,Online,0,0
T0003379,A001702,C01047,2025-12-24 23:19:59,Transfer Out,Transfer,-569.46,Germany,Bank Transfer,0,0
T0002470,A002145,C01317,2025-01-12 00:51:44,Card Purchase,Groceries,-40.05,Netherlands,Card Present,0,0
T0002580,A001485,C00913,2024-01-23 23:43:12,Card Purchase,Travel,-403.79,Belgium,Card Present,0,0
T0005105,A002906,C01773,2025-11-25 02:14:10,Transfer In,Transfer,291.15,France,Bank Transfer,0,0
T0000398,A002291,C01408,2026-02-06 13:16:19,Transfer In,Transfer,221.84,Netherlands,Mobile App,0,0
T0000623,A001458,C00893,2026-03-08 19:44:20,Transfer In,Transfer,117.66,Belgium,Mobile App,0,0
T0008249,A003868,C02364,2025-04-14 04:24:47,Cash Withdrawal,Cash,-200,Netherlands,ATM,0,0
T0000443,A001809,C01115,2025-06-06 19:05:38,Transfer Out,Transfer,-471.16,Belgium,Bank Transfer,0,0
T0004728,A001458,C00893,2025-04-01 02:41:36,Transfer In,Transfer,516.41,Belgium,Bank Transfer,0,0
T0002058,A001382,C00847,2026-08-30 06:13:03,Transfer In,Transfer,222.29,Belgium,Bank Transfer,0,0
T0009057,A003614,C02211,2025-07-21 08:18:24,Card Purchase,Fuel,-81.04,France,Mobile App,0,0
T0005062,A003695,C02258,2025-02-28 23:27:54,Interest,Interest,4.57,France,Mobile App,0,0
T0009625,A000261,C00163,2024-11-18 04:26:16,Card Purchase,E-commerce,-114.96,Germany,Card Present,0,0
T0000322,A001695,C01043,2025-01-03 09:46:40,Direct Debit,Housing,-671.49,Luxembourg,Direct Debit,0,0
T0003361,A001102,C00671,2025-09-04 00:59:22,Transfer In,Transfer,1330.14,Belgium,Bank Transfer,0,0
T0002866,A004000,C02445,2024-12-27 12:42:33,Transfer In,Transfer,1116.96,France,Mobile App,0,0
T0007008,A003190,C01954,2026-03-22 09:09:19,Transfer Out,Transfer,-1167.7,Luxembourg,Mobile App,0,0
T0002529,A003797,C02317,2025-11-26 22:37:57,Card Purchase,E-commerce,-58.82,Netherlands,Card Present,0,0
T0004312,A001954,C01198,2025-12-30 20:03:26,Transfer In,Transfer,108.98,Netherlands,Bank Transfer,0,0
T0008791,A000264,C00164,2025-11-01 00:08:40,Direct Debit,Telecom,-79.89,Netherlands,Direct Debit,0,0
T0002413,A003114,C01904,2024-07-05 18:55:16,Card Purchase,Travel,-271.45,France,Online,0,0
T0004943,A003603,C02204,2024-09-17 12:28:35,Transfer Out,Transfer,-250.8,Netherlands,Bank Transfer,0,0
T0001665,A001146,C00700,2026-01-22 09:03:52,Transfer Out,Transfer,-288.27,Belgium,Bank Transfer,0,0
T0008086,A002499,C01532,2026-01-07 13:17:25,Card Purchase,Dining,-16.0,Belgium,Card Present,0,0
T0009352,A000670,C00410,2024-05-29 16:21:08,Transfer Out,Transfer,-1890.27,Netherlands,Mobile App,0,0
T0003949,A003346,C02048,2026-08-22 06:45:24,Transfer In,Transfer,265.56,Belgium,Mobile App,0,0
T0005047,A001087,C00663,2026-04-12 20:26:45,Transfer Out,Transfer,-84.71,Belgium,Mobile App,0,0
T0005308,A003312,C02029,2026-06-09 11:40:19,Card Purchase,E-commerce,-154.96,Luxembourg,Online,0,0
T0005017,A003285,C02013,2024-10-04 12:28:17,Transfer In,Transfer,451.83,Netherlands,Mobile App,0,0
T0005361,A002429,C01491,2025-05-02 03:56:11,Card Purchase,Dining,-17.11,Belgium,Card Present,0,0
T0002641,A001481,C00911,2026-02-06 08:27:53,Card Purchase,Entertainment,-20.98,France,Online,0,0
T0008815,A001821,C01123,2026-07-16 04:33:53,Transfer Out,Transfer,-466.24,France,Mobile App,0,1
T0004347,A001317,C00811,2024-05-09 01:37:49,Direct Debit,Utilities,-107.18,Belgium,Direct Debit,0,0
T0008261,A003920,C02398,2026-06-07 20:10:04,Transfer In,Transfer,459.97,France,Bank Transfer,0,0
T0001193,A002605,C01595,2025-12-24 06:05:56,Interest,Interest,14.38,France,Bank Transfer,0,0
T0008350,A000683,C00418,2025-09-16 18:46:05,Card Purchase,Retail,-101.33,France,Card Present,0,0
T0006631,A003297,C02021,2024-06-01 17:48:50,Card Purchase,Groceries,-48.14,Netherlands,Card Present,0,0
T0007838,A001959,C01202,2024-11-29 12:48:40,Transfer In,Transfer,329.8,Netherlands,Mobile App,0,0
T0002997,A002634,C01611,2024-01-17 14:27:37,Transfer Out,Transfer,-346.07,Netherlands,Mobile App,0,0
T0004834,A001246,C00762,2026-06-10 22:47:45,Card Purchase,Retail,-141.82,France,Online,0,0
T0007637,A001107,C00675,2024-11-29 17:38:59,Transfer In,Transfer,917.25,Belgium,Mobile App,0,0
T0001153,A003759,C02295,2025-05-30 06:48:39,Card Purchase,Retail,-118.87,Belgium,Card Present,0,0
T0009348,A002109,C01296,2025-09-10 18:17:47,Card Purchase,Healthcare,-46.12,Belgium,Card Present,0,0
T0007566,A003493,C02136,2024-09-08 18:57:47,Transfer Out,Transfer,-126.76,France,Bank Transfer,0,0
T0000832,A000417,C00260,2026-03-27 04:32:32,Card Purchase,Fuel,-73.88,France,Card Present,0,0
T0002303,A002167,C01328,2025-02-08 04:49:01,Card Purchase,Retail,-180.01,Belgium,Card Present,0,0
T0008183,A000197,C00123,2024-07-27 01:59:53,Transfer Out,Transfer,-561.45,France,Mobile App,0,0
T0002430,A000550,C00340,2025-04-05 04:51:14,Card Purchase,Travel,-263.79,Belgium,Card Present,0,0
T0004433,A003986,C02437,2025-10-11 21:06:47,Card Purchase,Retail,-101.68,France,Online,0,0
T0003055,A003943,C02413,2024-02-08 16:25:07,Interest,Interest,2.98,Belgium,Bank Transfer,0,0
T0003033,A003699,C02260,2024-03-11 06:18:12,Card Purchase,E-commerce,-72.16,Netherlands,Card Present,0,0
T0002292,A002607,C01595,2024-02-26 07:15:18,Card Purchase,Healthcare,-75.2,France,Online,0,0
T0000789,A001933,C01186,2024-04-06 02:56:21,Card Purchase,Dining,-80.26,Belgium,Card Present,0,0
T0001984,A001943,C01191,2025-10-22 21:51:59,Direct Debit,Telecom,-70.45,France,Direct Debit,0,0
T0003859,A001707,C01052,2024-06-05 03:03:57,Transfer Out,Transfer,-660.57,Belgium,Bank Transfer,0,0
T0008621,A001794,C01106,2024-10-01 00:09:58,Salary,Salary,2267.66,Germany,Mobile App,0,0
T0007197,A001441,C00884,2026-05-16 00:13:30,Card Purchase,Travel,-125.41,Germany,Online,0,0
T0005521,A003145,C01923,2026-05-16 13:50:53,Card Purchase,Entertainment,-38.08,Netherlands,Card Present,0,0
T0005740,A000011,C00006,2024-12-01 06:07:21,Direct Debit,Insurance,-117.17,Netherlands,Direct Debit,0,0
T0007303,A002941,C01798,2025-08-14 10:13:26,Transfer Out,Transfer,-1035.82,Belgium,Bank Transfer,0,0
T0007929,A000253,C00159,2025-06-18 17:47:22,Card Purchase,Travel,-516.75,Belgium,Online,0,0
T0005363,A000150,C00091,2024-02-25 08:02:35,Transfer In,Transfer,329.8,Netherlands,Mobile App,0,0
T0000742,A002484,C01525,2026-04-10 00:13:28,Cash Withdrawal,Cash,-250,Germany,ATM,0,0
T0003351,A001005,C00614,2025-10-14 11:33:47,Direct Debit,Utilities,-137.37,Germany,Direct Debit,0,0
T0005436,A001405,C00863,2024-03-14 10:32:58,Transfer Out,Transfer,-75.46,Netherlands,Mobile App,0,0
T0005976,A003057,C01874,2026-02-06 11:56:49,Card Purchase,Dining,-78.43,Belgium,Online,0,0
T0002202,A003251,C01992,2024-11-08 22:21:40,Transfer In,Transfer,575.04,Luxembourg,Mobile App,0,0
T0003699,A003370,C02061,2024-12-25 15:40:57,Card Purchase,Dining,-99.49,Belgium,Card Present,0,0
T0001838,A001151,C00703,2024-02-23 08:49:43,Card Purchase,Travel,-219.79,France,Online,0,0
T0009083,A001843,C01135,2025-12-27 12:52:59,Card Purchase,E-commerce,-59.59,Netherlands,Online,0,0
T0001324,A001183,C00722,2025-08-10 19:12:39,Transfer In,Transfer,247.56,France,Bank Transfer,0,0
T0007304,A001807,C01114,2025-08-07 17:19:03,Direct Debit,Subscriptions,-24.07,Belgium,Direct Debit,0,0
T0004575,A003163,C01935,2024-01-03 23:07:05,Transfer In,Transfer,2054.28,Germany,Mobile App,0,0
T0002766,A002239,C01376,2026-08-19 15:15:49,Transfer In,Transfer,97.14,Germany,Mobile App,0,0
T0004162,A001420,C00872,2025-06-07 12:20:09,Card Purchase,Groceries,-164.43,Belgium,Card Present,0,0
T0009745,A003474,C02124,2025-06-08 14:25:07,Transfer In,Transfer,320.67,Belgium,Bank Transfer,0,0
T0003826,A001004,C00613,2026-01-24 12:25:39,Transfer In,Transfer,68.42,France,Mobile App,0,0
T0004734,A002976,C01819,2025-07-19 11:21:37,Card Purchase,Dining,-15.9,Belgium,Mobile App,0,0
T0007218,A003287,C02014,2026-07-19 08:17:50,Transfer In,Transfer,461.8,Belgium,Bank Transfer,0,0
T0005825,A003020,C01849,2025-08-03 16:27:50,Transfer In,Transfer,124.0,Belgium,Mobile App,0,0
T0003371,A002447,C01503,2024-09-25 10:19:01,Transfer Out,Transfer,-178.31,Belgium,Mobile App,0,0
T0002210,A000157,C00095,2024-08-05 10:08:38,Transfer In,Transfer,267.92,France,Mobile App,0,0
T0007387,A000857,C00526,2026-01-13 01:32:12,Interest,Interest,3.1,Netherlands,Mobile App,0,0
T0004507,A000931,C00569,2025-06-13 21:44:54,Transfer In,Transfer,467.24,France,Bank Transfer,0,0
T0009389,A003762,C02297,2026-05-19 04:35:01,Salary,Salary,2748.7,Belgium,Bank Transfer,0,0
T0002824,A003501,C02141,2026-02-12 10:59:47,Direct Debit,Telecom,-81.39,Belgium,Direct Debit,0,0
T0003059,A001429,C00877,2025-09-30 20:35:14,Salary,Salary,2973.25,France,Mobile App,0,0
T0004444,A000795,C00486,2025-02-22 08:54:44,Transfer In,Transfer,81.22,Belgium,Mobile App,0,0
T0002785,A000915,C00559,2025-07-24 04:22:57,Transfer Out,Transfer,-257.71,Germany,Mobile App,0,0
T0006239,A000807,C00492,2026-04-29 12:24:36,Transfer Out,Transfer,-200.61,France,Bank Transfer,0,0
T0004031,A002581,C01582,2024-06-04 09:38:16,Card Purchase,Travel,-173.07,France,Card Present,0,0
T0000697,A002723,C01664,2026-01-07 07:41:09,Card Purchase,Fuel,-51.63,Belgium,Card Present,0,0
T0006494,A002667,C01629,2026-06-15 19:22:40,Card Purchase,Travel,-345.61,Spain,Card Present,1,0
T0007162,A001075,C00654,2025-06-30 17:52:46,Direct Debit,Telecom,-37.22,Belgium,Direct Debit,0,0
T0008885,A003583,C02192,2024-09-19 13:33:38,Interest,Interest,12.17,Belgium,Bank Transfer,0,0
T0007567,A002688,C01641,2026-02-14 22:23:38,Card Purchase,Fuel,-67.96,Belgium,Card Present,0,0
T0005532,A003744,C02288,2026-07-01 05:51:19,Card Purchase,Entertainment,-73.46,Germany,Card Present,0,0
T0001733,A003437,C02103,2026-03-29 13:48:07,Card Purchase,Retail,-54.45,Germany,Card Present,0,0
T0002423,A000095,C00056,2026-03-25 08:33:26,Card Purchase,Healthcare,-99.99,Belgium,Card Present,0,0
T0006867,A000114,C00067,2025-06-10 21:28:44,Transfer Out,Transfer,-215.67,Germany,Bank Transfer,0,0
T0005505,A003045,C01867,2024-06-18 21:03:43,Cash Withdrawal,Cash,-150,Belgium,ATM,0,0
T0003395,A000452,C00281,2026-06-26 23:37:00,Card Purchase,Travel,-230.04,Portugal,Card Present,1,0
T0000929,A003162,C01935,2025-05-09 19:23:21,Direct Debit,Housing,-809.05,Germany,Direct Debit,0,0
T0006864,A003690,C02255,2024-12-14 08:21:56,Transfer Out,Transfer,-160.05,France,Mobile App,0,0
T0009404,A001416,C00869,2025-09-22 23:39:23,Card Purchase,E-commerce,-85.37,Luxembourg,Card Present,0,0
T0003075,A003999,C02445,2025-11-10 21:07:15,Direct Debit,Utilities,-181.87,France,Direct Debit,0,0
T0007544,A002734,C01670,2025-06-09 00:17:10,Card Purchase,Travel,-342.48,France,Card Present,0,0
T0007280,A003427,C02095,2026-04-25 15:01:43,Transfer In,Transfer,234.5,Belgium,Mobile App,0,0
T0005041,A003701,C02261,2026-03-27 09:59:48,Transfer In,Transfer,349.27,Belgium,Mobile App,0,0
T0005722,A001546,C00950,2024-08-05 10:58:00,Direct Debit,Utilities,-91.75,Belgium,Direct Debit,0,0
T0001829,A003859,C02358,2025-12-27 11:07:06,Direct Debit,Subscriptions,-18.61,Belgium,Direct Debit,0,0
T0004757,A000184,C00113,2025-09-15 04:57:02,Transfer Out,Transfer,-80.46,Germany,Mobile App,0,0
T0003648,A002751,C01681,2026-03-16 07:27:48,Cash Withdrawal,Cash,-50,France,ATM,0,0
T0007357,A002181,C01336,2025-04-21 03:50:47,Transfer In,Transfer,226.73,Belgium,Bank Transfer,0,0
T0009240,A003144,C01922,2025-08-25 02:56:02,Card Purchase,Groceries,-48.93,France,Card Present,0,0
T0008036,A003591,C02196,2024-07-01 04:00:18,Transfer Out,Transfer,-91.52,France,Mobile App,0,0
T0003054,A001786,C01101,2025-08-12 03:30:25,Transfer In,Transfer,791.59,Belgium,Bank Transfer,0,0
T0004147,A003814,C02330,2024-01-05 01:10:53,Direct Debit,Telecom,-67.53,Belgium,Direct Debit,0,0
T0007823,A003739,C02285,2024-03-09 19:50:48,Card Purchase,Retail,-35.35,Germany,Online,0,0
T0006138,A000592,C00365,2025-08-24 06:12:09,Card Purchase,Entertainment,-35.34,Belgium,Card Present,0,0
T0006552,A000376,C00235,2025-02-27 05:26:04,Transfer Out,Transfer,-384.96,France,Mobile App,0,0
T0008038,A003977,C02431,2026-01-17 13:52:15,Transfer In,Transfer,450.08,Luxembourg,Mobile App,0,0
T0001691,A003677,C02248,2024-09-06 20:27:55,Transfer Out,Transfer,-259.59,France,Bank Transfer,0,0
